"ZONA";"PLANTA";"DIA_MES";"HORAS_TRABAJO"
"NORTE";"GORBEA";"14";0,6
"NORTE";"GORBEA";"14";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"14";1,03333333333333333333333333333333333333
"NORTE";"GORBEA";"14";1
"NORTE";"GORBEA";"14";0,9833333333333333333333333333333333333333
"NORTE";"GORBEA";"14";0,9666666666666666666666666666666666666667
"NORTE";"GORBEA";"14";1,08333333333333333333333333333333333333
"NORTE";"GORBEA";"14";0,6833333333333333333333333333333333333333
"NORTE";"GORBEA";"14";0,7166666666666666666666666666666666666667
"NORTE";"GORBEA";"14";0,55
"NORTE";"GORBEA";"14";0,9333333333333333333333333333333333333333
"NORTE";"GORBEA";"14";1,03333333333333333333333333333333333333
"NORTE";"GORBEA";"14";1,15
"NORTE";"GORBEA";"14";0,55
"NORTE";"GORBEA";"14";0,6666666666666666666666666666666666666667
"NORTE";"GORBEA";"14";0,7
"NORTE";"GORBEA";"14";0,35
"NORTE";"GORBEA";"14";0,9333333333333333333333333333333333333333
"NORTE";"GORBEA";"14";0,85
"NORTE";"GORBEA";"14";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"14";1,51666666666666666666666666666666666667
"NORTE";"GORBEA";"14";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"14";0,9833333333333333333333333333333333333333
"NORTE";"GORBEA";"14";0,7166666666666666666666666666666666666667
"NORTE";"GORBEA";"14";0,75
"NORTE";"GORBEA";"14";1,13333333333333333333333333333333333333
"NORTE";"GORBEA";"15";0,7
"NORTE";"GORBEA";"15";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"15";0,5
"NORTE";"GORBEA";"15";0,5166666666666666666666666666666666666667
"NORTE";"GORBEA";"15";0,55
"NORTE";"GORBEA";"15";0,9
"NORTE";"GORBEA";"15";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"15";1,85
"NORTE";"GORBEA";"15";1,01666666666666666666666666666666666667
"NORTE";"GORBEA";"15";1,51666666666666666666666666666666666667
"NORTE";"GORBEA";"15";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"15";1,45
"NORTE";"GORBEA";"15";0,7666666666666666666666666666666666666667
"NORTE";"GORBEA";"15";1,08333333333333333333333333333333333333
"NORTE";"GORBEA";"15";0,5333333333333333333333333333333333333333
"NORTE";"GORBEA";"15";0,9333333333333333333333333333333333333333
"NORTE";"GORBEA";"15";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"15";1,03333333333333333333333333333333333333
"NORTE";"GORBEA";"15";1,53333333333333333333333333333333333333
"NORTE";"GORBEA";"15";1,05
"NORTE";"GORBEA";"15";1,05
"NORTE";"GORBEA";"15";0,8833333333333333333333333333333333333333
"NORTE";"GORBEA";"15";1,03333333333333333333333333333333333333
"NORTE";"GORBEA";"16";1,88333333333333333333333333333333333333
"NORTE";"GORBEA";"16";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"16";0,9
"NORTE";"GORBEA";"16";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"16";0,85
"NORTE";"GORBEA";"16";1
"NORTE";"GORBEA";"16";1,96666666666666666666666666666666666667
"NORTE";"GORBEA";"16";1,56666666666666666666666666666666666667
"NORTE";"GORBEA";"16";1,18333333333333333333333333333333333333
"NORTE";"GORBEA";"16";0,9666666666666666666666666666666666666667
"NORTE";"GORBEA";"16";1,5
"NORTE";"GORBEA";"16";1,58333333333333333333333333333333333333
"NORTE";"GORBEA";"16";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"16";1,18333333333333333333333333333333333333
"NORTE";"GORBEA";"16";1,5
"NORTE";"GORBEA";"16";1,03333333333333333333333333333333333333
"NORTE";"GORBEA";"16";1,06666666666666666666666666666666666667
"NORTE";"GORBEA";"17";0,95
"NORTE";"GORBEA";"17";0,9833333333333333333333333333333333333333
"NORTE";"GORBEA";"17";1,3
"NORTE";"GORBEA";"17";0,9666666666666666666666666666666666666667
"NORTE";"GORBEA";"17";0,9666666666666666666666666666666666666667
"NORTE";"GORBEA";"17";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"17";0,8333333333333333333333333333333333333333
"NORTE";"GORBEA";"17";1,25
"NORTE";"GORBEA";"17";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"17";0,0166666666666666666666666666666666666667
"NORTE";"GORBEA";"17";1,26666666666666666666666666666666666667
"NORTE";"GORBEA";"17";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"17";0,9166666666666666666666666666666666666667
"NORTE";"GORBEA";"17";1,51666666666666666666666666666666666667
"NORTE";"GORBEA";"17";1,26666666666666666666666666666666666667
"NORTE";"GORBEA";"17";1,13333333333333333333333333333333333333
